Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
40,Travel_Rarely,599,Human Resources,14,2,Life Sciences,4,Female,79,2,1,Healthcare Representative,3,Married,2751,18615,1,No,12,3,2,3,11,4,2,31,9,13,6,No
46,Travel_Rarely,816,Research & Development,14,1,Life Sciences,2,Male,76,3,4,Sales Representative,3,Married,13167,2327,9,No,16,3,4,0,2,5,3,26,8,10,2,No
35,Travel_Rarely,436,Research & Development,13,1,Medical,3,Female,75,4,4,Sales Executive,4,Married,6524,24765,4,No,13,3,4,0,28,6,2,22,6,11,14,No
48,Travel_Rarely,1031,Human Resources,27,5,Medical,1,Male,85,2,2,Manufacturing Director,4,Divorced,19735,7239,3,No,12,4,1,2,23,1,1,9,11,3,15,No
47,Travel_Rarely,580,Human Resources,6,2,Human Resources,4,Female,86,2,5,Research Scientist,2,Single,16183,19333,5,No,22,4,4,1,18,6,2,39,15,1,16,No
56,Travel_Rarely,1010,Research & Development,17,3,Marketing,3,Female,80,3,2,Laboratory Technician,3,Divorced,18673,12078,1,Yes,24,3,2,3,12,4,2,5,14,6,12,No
52,Travel_Rarely,1396,Sales,4,5,Technical Degree,4,Female,83,4,4,Sales Executive,1,Divorced,12315,9038,3,No,23,3,4,1,15,5,4,23,6,1,2,No
35,Travel_Rarely,1181,Research & Development,8,3,Human Resources,3,Male,57,2,2,Research Scientist,1,Married,3702,10048,6,Yes,11,4,2,3,39,3,3,17,7,14,4,Yes
59,Travel_Frequently,1451,Human Resources,17,2,Life Sciences,3,Female,48,3,4,Sales Executive,1,Single,9835,16954,0,No,14,3,1,2,26,6,1,9,6,6,8,Yes
56,Travel_Rarely,208,Research & Development,3,1,Medical,3,Female,56,2,5,Research Director,4,Married,15542,4297,2,No,18,4,1,1,5,6,1,14,10,7,10,No
34,Travel_Rarely,1402,Sales,17,4,Other,3,Male,77,1,1,Manufacturing Director,2,Divorced,13259,19691,0,Yes,13,3,3,3,9,0,1,33,3,11,10,Yes
31,Travel_Frequently,427,Research & Development,9,4,Marketing,4,Female,48,1,1,Laboratory Technician,4,Divorced,3922,26773,1,No,15,3,1,3,37,6,2,7,17,10,15,No
48,Travel_Rarely,414,Human Resources,2,2,Human Resources,2,Male,80,2,2,Sales Executive,3,Single,7654,14703,8,Yes,24,4,1,2,7,2,1,34,18,7,7,No
41,Travel_Rarely,1234,Research & Development,25,4,Other,4,Male,36,4,4,Research Scientist,1,Divorced,3021,4779,9,No,20,3,2,1,17,2,1,26,6,2,1,Yes
52,Travel_Rarely,798,Human Resources,13,3,Marketing,3,Female,58,1,1,Laboratory Technician,4,Divorced,14955,15706,4,Yes,15,4,3,2,31,4,4,24,12,8,9,No
51,Travel_Rarely,880,Human Resources,20,4,Other,4,Male,72,3,4,Laboratory Technician,1,Single,16716,15225,3,No,15,4,1,1,16,1,2,2,8,9,5,No
20,Travel_Frequently,1352,Research & Development,2,2,Medical,4,Male,98,2,5,Manager,4,Married,12310,9318,3,No,21,3,4,1,1,4,4,20,17,9,3,No
54,Travel_Rarely,255,Human Resources,20,2,Human Resources,4,Male,87,3,2,Research Director,1,Single,17520,21720,7,No,19,3,3,3,19,6,3,38,6,9,4,No
57,Travel_Frequently,1395,Human Resources,28,3,Human Resources,3,Female,37,1,4,Manager,3,Divorced,5225,15531,2,No,18,4,1,0,9,6,2,31,19,5,10,No
43,Non-Travel,986,Sales,11,4,Marketing,4,Male,71,4,2,Research Scientist,1,Single,10209,7335,3,Yes,18,4,3,1,8,5,4,20,15,3,11,Yes
40,Non-Travel,1125,Sales,27,4,Other,1,Male,71,3,4,Research Scientist,3,Married,12892,11530,1,No,23,3,1,1,38,6,3,8,4,7,15,No
56,Travel_Rarely,857,Sales,26,1,Medical,3,Male,42,1,4,Sales Representative,3,Divorced,16723,26791,5,No,23,3,2,2,24,5,4,0,6,3,13,No
32,Non-Travel,821,Sales,22,5,Life Sciences,4,Female,55,1,5,Sales Executive,4,Married,13719,9502,8,No,11,3,3,1,24,6,3,3,5,3,13,No
21,Non-Travel,1012,Human Resources,15,2,Human Resources,1,Male,47,1,2,Sales Executive,4,Married,4140,25910,3,No,11,3,3,1,23,6,1,3,1,10,14,Yes
46,Travel_Rarely,1409,Research & Development,11,1,Life Sciences,4,Female,71,3,3,Sales Representative,4,Single,12721,3649,5,Yes,12,4,1,1,5,4,1,25,6,7,7,No
39,Non-Travel,970,Human Resources,23,2,Medical,2,Male,80,1,4,Human Resources,3,Married,3587,15472,3,No,24,4,3,1,29,4,2,33,8,3,4,No
42,Non-Travel,112,Human Resources,3,1,Human Resources,4,Female,45,2,4,Healthcare Representative,2,Single,11574,4862,1,No,18,3,1,1,9,3,4,26,12,0,8,No
30,Travel_Frequently,707,Human Resources,3,5,Human Resources,4,Female,32,1,1,Sales Executive,2,Single,7669,2917,5,No,20,4,4,0,38,5,4,14,16,5,15,No
35,Non-Travel,597,Research & Development,28,1,Other,2,Female,74,2,2,Healthcare Representative,3,Married,19989,14444,6,No,11,3,3,3,30,3,3,31,16,11,2,No
50,Travel_Rarely,337,Sales,26,2,Life Sciences,3,Male,51,4,3,Sales Executive,3,Single,6004,10353,3,Yes,14,4,3,1,17,4,2,6,14,7,11,No
33,Travel_Rarely,1217,Human Resources,12,4,Other,2,Male,52,2,5,Human Resources,4,Single,15301,22521,6,No,19,4,2,2,32,1,1,13,17,13,6,No
59,Travel_Frequently,1461,Human Resources,24,2,Technical Degree,3,Male,88,4,3,Manufacturing Director,4,Married,9400,25731,7,Yes,12,3,2,2,18,0,4,22,14,13,16,Yes
19,Non-Travel,880,Sales,5,3,Life Sciences,2,Female,91,4,5,Human Resources,4,Divorced,8504,7449,2,No,13,3,3,1,22,5,3,0,10,2,14,No
52,Travel_Frequently,1294,Human Resources,20,3,Life Sciences,4,Male,97,2,3,Research Scientist,2,Single,4810,24066,1,No,21,3,2,1,4,2,1,31,11,1,14,Yes
59,Travel_Rarely,705,Research & Development,7,3,Technical Degree,4,Male,83,4,3,Sales Representative,2,Single,7080,4811,4,Yes,16,3,3,1,25,3,1,25,16,5,11,No
51,Travel_Rarely,760,Human Resources,7,3,Medical,3,Female,86,2,2,Research Scientist,3,Married,8408,5421,1,No,23,4,1,0,28,5,1,8,11,0,1,Yes
47,Travel_Rarely,948,Human Resources,13,5,Medical,3,Male,52,3,1,Manufacturing Director,2,Single,5153,22599,9,Yes,21,4,3,3,23,0,3,15,6,10,7,No
30,Travel_Frequently,1035,Sales,9,4,Human Resources,1,Male,89,4,3,Manager,4,Married,12055,11290,4,No,20,3,3,2,5,3,3,30,6,4,4,No
30,Travel_Rarely,727,Human Resources,25,4,Marketing,1,Female,84,2,4,Research Scientist,4,Divorced,18752,4721,9,No,13,4,4,0,38,5,1,1,9,5,2,No
35,Travel_Rarely,242,Human Resources,21,2,Other,4,Female,92,4,4,Research Scientist,4,Divorced,4800,26698,5,No,14,4,2,0,3,3,3,31,15,7,0,Yes
49,Travel_Rarely,1324,Research & Development,13,1,Marketing,4,Male,85,1,4,Research Scientist,4,Married,2037,12892,7,No,19,3,2,1,25,3,1,9,10,6,15,Yes
49,Travel_Rarely,1303,Sales,12,2,Human Resources,1,Female,84,2,1,Laboratory Technician,4,Divorced,1992,21637,5,No,19,3,4,3,14,4,1,24,15,5,9,No
52,Travel_Frequently,813,Sales,13,2,Marketing,1,Male,54,1,3,Healthcare Representative,1,Married,5510,17256,3,Yes,20,3,1,1,12,6,1,17,1,1,9,No
56,Non-Travel,1487,Research & Development,24,2,Life Sciences,3,Male,55,4,5,Human Resources,3,Single,1393,2788,2,No,15,4,1,2,39,4,3,33,1,11,10,No
46,Travel_Frequently,578,Human Resources,10,2,Life Sciences,2,Male,78,4,5,Manager,3,Divorced,9005,18640,1,Yes,17,3,1,3,21,3,2,28,17,7,11,No
46,Non-Travel,664,Sales,1,4,Technical Degree,3,Male,92,3,2,Human Resources,2,Single,17741,6025,0,No,19,3,4,1,12,3,2,23,4,7,7,No
33,Non-Travel,570,Sales,25,1,Technical Degree,1,Male,74,2,1,Healthcare Representative,4,Single,18565,24340,1,No,18,4,3,2,38,6,3,2,13,10,4,No
27,Non-Travel,483,Human Resources,8,2,Human Resources,4,Female,68,1,3,Manager,1,Married,7817,8741,1,No,21,4,1,0,16,2,4,14,7,4,8,No
47,Travel_Rarely,1025,Human Resources,22,4,Human Resources,1,Female,94,3,4,Research Director,4,Divorced,3065,5654,4,Yes,17,4,1,2,35,0,3,2,5,2,10,No
42,Travel_Rarely,516,Sales,16,2,Human Resources,4,Male,98,4,1,Laboratory Technician,4,Divorced,13094,15580,8,Yes,22,4,4,2,38,6,4,30,8,11,14,No
56,Non-Travel,407,Human Resources,13,3,Life Sciences,4,Female,85,4,1,Research Scientist,2,Single,14879,9660,0,Yes,18,3,2,2,24,0,1,9,5,10,16,Yes
37,Non-Travel,748,Sales,3,2,Marketing,4,Female,38,3,3,Laboratory Technician,1,Single,12610,5251,3,No,15,4,4,3,33,1,4,37,16,7,10,No
22,Travel_Frequently,1490,Human Resources,3,2,Other,4,Male,99,1,2,Human Resources,1,Married,1154,7268,9,Yes,15,3,2,0,20,6,1,21,7,4,12,No
18,Travel_Frequently,1124,Human Resources,24,5,Human Resources,2,Female,57,4,2,Manager,3,Divorced,10746,13781,6,No,15,3,1,3,24,1,2,13,2,2,16,No
47,Travel_Frequently,1167,Research & Development,5,3,Human Resources,1,Female,74,4,2,Manufacturing Director,4,Married,9678,25560,9,No,11,4,1,0,24,1,1,8,11,8,6,Yes
20,Travel_Frequently,838,Human Resources,26,1,Life Sciences,3,Male,55,2,4,Laboratory Technician,1,Married,7294,15489,2,No,16,3,3,1,21,4,4,17,12,8,8,No
31,Travel_Rarely,1221,Research & Development,11,2,Other,4,Male,57,3,4,Research Scientist,3,Married,10574,17131,7,No,15,3,3,1,22,4,2,7,17,11,9,No
47,Non-Travel,1388,Human Resources,7,1,Life Sciences,4,Male,69,4,3,Manufacturing Director,1,Divorced,3415,9562,2,No,18,4,2,2,24,2,2,37,10,14,11,No
21,Travel_Rarely,239,Sales,21,3,Other,3,Male,44,1,2,Human Resources,4,Married,16979,17987,7,Yes,18,4,1,2,13,4,3,14,1,6,8,No
35,Travel_Rarely,1360,Sales,24,2,Life Sciences,3,Male,35,2,3,Manufacturing Director,3,Divorced,2070,22810,1,No,12,4,1,3,13,1,4,14,13,12,8,No
54,Non-Travel,1073,Human Resources,10,5,Marketing,4,Male,56,3,2,Healthcare Representative,1,Married,19638,22311,4,No,21,3,4,0,25,5,4,5,0,7,9,No
42,Travel_Rarely,1116,Human Resources,10,4,Human Resources,3,Male,67,1,1,Research Director,2,Single,15785,16391,3,Yes,16,3,1,0,39,3,3,11,14,12,0,No
18,Non-Travel,1052,Sales,20,5,Medical,3,Female,97,4,5,Research Scientist,1,Married,17306,23710,8,No,22,4,1,0,29,1,3,18,17,4,10,No
32,Travel_Rarely,1003,Human Resources,2,5,Medical,2,Male,93,3,5,Laboratory Technician,4,Married,11067,4152,2,No,21,4,4,2,25,2,2,39,17,4,13,No
26,Travel_Rarely,171,Research & Development,3,4,Human Resources,3,Female,59,3,2,Manager,2,Divorced,8807,10738,4,Yes,20,4,4,2,37,3,3,4,16,4,9,No
32,Travel_Rarely,1313,Research & Development,8,4,Human Resources,1,Female,32,1,3,Sales Representative,1,Single,19574,9888,9,Yes,20,4,1,0,21,4,2,26,0,14,13,No
41,Travel_Rarely,1391,Research & Development,11,4,Human Resources,1,Male,91,3,4,Manufacturing Director,1,Single,8398,12096,8,Yes,16,4,3,2,38,3,4,9,13,1,9,No
21,Travel_Rarely,1444,Research & Development,13,2,Human Resources,1,Female,41,1,2,Sales Executive,3,Divorced,13202,7474,5,No,13,4,3,0,38,5,3,13,19,2,16,No
29,Non-Travel,206,Research & Development,7,1,Other,4,Female,59,4,2,Sales Representative,4,Divorced,3972,2488,1,No,11,4,1,3,33,2,4,33,15,7,1,No
54,Non-Travel,1355,Human Resources,13,1,Marketing,1,Female,67,2,4,Human Resources,1,Single,18898,20206,0,Yes,17,3,3,1,24,4,2,14,3,13,13,No
54,Travel_Frequently,1165,Human Resources,2,4,Medical,2,Male,89,1,2,Sales Executive,1,Divorced,12312,26144,0,No,20,4,4,0,35,0,1,28,5,12,1,No
23,Travel_Rarely,982,Research & Development,6,5,Technical Degree,1,Female,67,2,1,Sales Executive,1,Single,14627,7622,6,No,15,4,3,2,12,1,1,25,15,14,7,No
56,Non-Travel,238,Human Resources,9,3,Medical,4,Female,44,3,4,Sales Executive,4,Married,2345,21505,1,No,22,4,1,3,28,6,4,26,19,5,5,No
41,Travel_Frequently,714,Human Resources,20,4,Medical,2,Male,47,1,1,Sales Representative,2,Married,19301,5774,6,No,22,4,3,2,8,5,2,2,5,8,6,No
28,Non-Travel,962,Research & Development,25,5,Life Sciences,1,Female,81,4,5,Human Resources,4,Single,8641,8446,0,Yes,20,3,1,2,14,5,2,2,14,6,12,No
30,Travel_Rarely,372,Human Resources,2,5,Human Resources,2,Female,58,1,4,Laboratory Technician,3,Single,16099,21836,3,No,15,4,3,2,30,6,1,34,0,13,1,No
51,Non-Travel,515,Human Resources,18,2,Human Resources,2,Female,89,1,4,Research Director,3,Married,14385,23865,9,No,21,3,1,0,26,1,2,34,6,14,6,No
42,Travel_Rarely,605,Human Resources,16,2,Human Resources,4,Female,50,1,3,Human Resources,4,Married,9644,10572,3,No,18,3,1,3,30,2,2,5,10,5,0,No
24,Travel_Rarely,832,Research & Development,25,1,Life Sciences,4,Female,46,2,3,Laboratory Technician,1,Single,2611,9833,4,Yes,22,3,3,0,9,2,4,13,0,14,5,Yes
21,Non-Travel,523,Human Resources,12,1,Marketing,2,Male,47,2,4,Laboratory Technician,1,Divorced,19462,12258,9,Yes,15,4,3,1,36,5,1,25,7,10,15,No
25,Travel_Frequently,489,Sales,7,3,Marketing,1,Female,86,3,5,Sales Executive,2,Divorced,11773,25501,0,No,15,4,4,0,6,1,2,2,13,13,7,No
37,Travel_Rarely,441,Sales,7,3,Technical Degree,4,Male,66,3,2,Research Scientist,4,Single,19448,14416,6,No,11,3,2,1,31,3,4,32,4,3,12,No
46,Non-Travel,1045,Research & Development,17,3,Marketing,2,Female,89,3,3,Sales Representative,4,Divorced,6779,6887,1,No,12,3,1,3,10,0,3,12,12,6,13,No
27,Non-Travel,713,Sales,13,3,Marketing,3,Male,67,3,5,Laboratory Technician,1,Married,10450,21374,1,No,15,4,1,3,27,0,1,28,14,3,3,No
51,Non-Travel,592,Research & Development,11,5,Human Resources,3,Male,41,1,5,Sales Representative,3,Married,8150,21831,7,Yes,17,3,1,0,3,2,4,8,8,6,14,No
43,Non-Travel,291,Sales,6,5,Other,4,Male,30,2,3,Healthcare Representative,3,Divorced,17737,18605,8,No,13,3,1,0,30,2,3,31,7,4,4,No
58,Travel_Rarely,598,Sales,29,1,Medical,1,Female,87,2,2,Research Director,2,Single,13592,17684,5,Yes,22,4,3,2,28,3,2,21,18,1,13,No
20,Travel_Frequently,921,Sales,23,2,Marketing,3,Female,32,2,3,Healthcare Representative,2,Married,14861,26002,0,No,11,4,3,1,32,2,2,21,16,6,15,No
23,Travel_Rarely,1356,Research & Development,27,2,Marketing,3,Female,92,2,5,Laboratory Technician,3,Married,10755,24972,0,No,21,3,2,2,3,0,3,33,18,7,14,No
22,Non-Travel,326,Research & Development,14,4,Life Sciences,3,Female,50,3,1,Human Resources,4,Married,1711,2617,6,Yes,22,3,1,2,25,1,4,9,17,9,10,No
22,Non-Travel,1494,Human Resources,6,5,Technical Degree,1,Female,52,1,3,Sales Representative,2,Divorced,14706,15636,7,Yes,12,4,2,3,30,5,2,24,17,10,1,Yes
40,Non-Travel,238,Research & Development,6,3,Other,1,Male,38,2,5,Healthcare Representative,1,Single,11924,4570,2,No,13,4,4,0,30,0,2,11,3,1,3,No
26,Travel_Rarely,955,Sales,2,3,Life Sciences,4,Male,84,4,3,Sales Representative,4,Divorced,14073,8309,8,No,22,4,2,3,26,3,4,2,1,5,14,No
52,Travel_Rarely,916,Sales,22,4,Human Resources,4,Male,48,1,5,Human Resources,1,Single,16921,21139,3,No,19,3,2,0,24,1,4,18,4,3,11,No
37,Non-Travel,1272,Research & Development,20,2,Medical,3,Female,91,4,2,Healthcare Representative,2,Single,18813,4790,3,No,18,4,4,3,35,1,3,32,16,4,2,No
59,Travel_Rarely,1238,Research & Development,25,3,Technical Degree,1,Female,68,1,5,Sales Representative,3,Divorced,7444,9826,2,No,14,3,4,3,30,5,2,25,6,0,3,No
52,Travel_Frequently,1186,Research & Development,15,2,Life Sciences,2,Male,56,1,4,Human Resources,2,Married,11684,14134,7,No,18,3,2,3,36,0,4,12,15,5,15,No
35,Travel_Rarely,203,Human Resources,28,4,Marketing,3,Female,75,1,1,Sales Executive,3,Single,4420,21693,8,No,23,4,4,1,22,6,1,6,0,11,5,No
34,Travel_Frequently,970,Sales,17,2,Marketing,4,Female,63,4,5,Manufacturing Director,4,Divorced,3068,25536,0,No,19,4,2,3,34,1,3,33,11,11,1,No
41,Travel_Rarely,767,Human Resources,29,2,Technical Degree,1,Male,62,2,3,Sales Executive,2,Married,8159,6054,1,Yes,13,4,3,1,3,1,3,21,18,10,8,Yes
20,Travel_Rarely,372,Human Resources,8,2,Marketing,4,Male,79,2,3,Research Director,2,Single,5806,25440,0,Yes,16,4,3,3,27,2,3,19,8,13,11,No
49,Travel_Rarely,1129,Sales,5,3,Life Sciences,4,Female,49,4,5,Laboratory Technician,2,Single,7844,18090,3,No,18,3,2,0,12,1,3,22,15,14,11,No
52,Travel_Rarely,1270,Sales,17,1,Life Sciences,1,Female,69,2,4,Research Scientist,4,Married,12683,25808,9,No,20,3,4,1,0,3,1,13,6,7,13,No
55,Non-Travel,283,Research & Development,20,5,Marketing,3,Male,87,3,5,Manufacturing Director,1,Single,3906,9681,6,No,17,3,4,0,11,1,3,29,14,1,16,No
30,Travel_Rarely,1151,Research & Development,1,2,Marketing,1,Female,60,2,2,Laboratory Technician,1,Divorced,12117,17569,6,Yes,19,3,3,0,39,2,3,22,11,0,8,No
42,Non-Travel,1242,Human Resources,22,2,Human Resources,3,Male,67,3,4,Healthcare Representative,3,Single,4665,8508,5,Yes,17,4,3,0,25,4,4,18,3,8,11,No
26,Travel_Rarely,392,Research & Development,18,2,Medical,4,Male,74,3,5,Research Director,2,Single,12622,18608,4,Yes,11,3,4,1,22,4,2,38,5,14,9,Yes
21,Non-Travel,1494,Research & Development,15,1,Technical Degree,1,Male,70,3,1,Research Director,1,Married,10348,25523,3,Yes,19,4,4,2,21,3,3,35,5,1,10,No
31,Travel_Frequently,1367,Sales,5,4,Life Sciences,2,Female,38,4,4,Sales Representative,4,Divorced,16498,12433,7,No,22,4,4,1,27,5,4,5,14,7,1,No
54,Travel_Rarely,1341,Sales,7,3,Technical Degree,3,Male,38,2,5,Research Director,2,Married,8882,14344,6,No,15,3,4,2,16,5,4,22,2,14,15,No
51,Travel_Rarely,276,Research & Development,18,1,Human Resources,2,Male,92,2,1,Healthcare Representative,3,Divorced,6289,26520,9,No,16,3,2,1,5,6,2,9,1,4,0,No
28,Non-Travel,1422,Sales,6,2,Life Sciences,3,Female,51,4,5,Manager,1,Married,14910,13888,0,No,12,3,4,3,13,6,4,34,4,1,0,No
58,Travel_Frequently,157,Research & Development,22,1,Human Resources,1,Male,45,4,2,Research Director,4,Single,8798,21734,5,No,12,3,3,2,16,3,4,20,7,4,1,No
20,Travel_Frequently,1392,Sales,21,1,Human Resources,2,Female,61,2,3,Sales Executive,4,Divorced,4408,5827,1,Yes,23,3,3,3,37,1,3,31,18,8,11,No
45,Travel_Rarely,407,Sales,5,1,Other,1,Female,95,4,5,Manager,3,Divorced,18545,19787,3,No,14,4,1,2,4,1,3,29,15,5,11,No
46,Non-Travel,1411,Sales,19,4,Marketing,3,Female,43,4,4,Manager,1,Single,18643,22596,4,No,14,4,4,1,12,4,4,32,18,2,0,No
26,Travel_Rarely,1076,Sales,10,5,Other,3,Male,67,3,5,Healthcare Representative,2,Married,14959,18257,7,Yes,15,3,2,1,8,4,1,5,15,11,10,No
20,Non-Travel,1228,Research & Development,15,3,Technical Degree,3,Male,37,4,5,Manufacturing Director,4,Divorced,5090,18793,5,No,17,3,1,2,25,0,2,4,5,7,1,No
42,Non-Travel,1351,Human Resources,10,4,Technical Degree,3,Female,50,3,5,Sales Executive,3,Single,12033,3916,1,No,23,3,1,3,12,4,4,14,0,13,11,No
51,Travel_Rarely,1370,Sales,27,4,Marketing,4,Female,85,1,5,Research Director,4,Single,16362,22451,4,Yes,21,3,2,0,18,6,4,24,17,0,1,Yes
29,Travel_Rarely,799,Research & Development,16,5,Other,3,Female,75,3,4,Manager,4,Divorced,14783,4859,4,Yes,22,3,1,2,16,4,1,12,7,8,16,No
59,Travel_Rarely,182,Research & Development,12,4,Technical Degree,2,Male,72,3,4,Laboratory Technician,1,Divorced,12394,9072,5,No,11,3,1,2,15,3,2,5,4,8,5,No
26,Travel_Frequently,1309,Sales,18,1,Other,3,Female,75,4,5,Laboratory Technician,1,Divorced,3981,17523,0,Yes,20,4,3,3,29,0,4,36,11,3,15,No
32,Travel_Rarely,351,Human Resources,23,1,Marketing,1,Female,77,2,3,Manager,2,Single,9065,4051,7,Yes,14,4,1,0,31,5,4,1,17,12,5,Yes
57,Travel_Rarely,1478,Sales,1,2,Life Sciences,4,Female,99,1,5,Sales Representative,4,Married,4554,22085,2,No,23,3,2,2,13,0,3,16,4,7,6,No
42,Travel_Rarely,895,Research & Development,16,4,Human Resources,2,Male,60,1,4,Research Director,3,Married,13579,10214,4,No,19,3,4,0,14,1,4,23,12,10,16,No
22,Travel_Frequently,996,Human Resources,22,2,Human Resources,4,Female,62,1,2,Healthcare Representative,4,Divorced,19773,4968,6,No,18,4,4,0,11,1,1,11,11,13,5,No
28,Non-Travel,309,Research & Development,6,3,Other,4,Male,73,2,5,Manager,3,Single,9158,10936,2,No,13,3,4,1,36,0,4,13,15,13,14,No
51,Travel_Frequently,915,Sales,3,1,Technical Degree,4,Male,37,1,5,Sales Executive,4,Single,2014,2601,9,No,16,3,3,3,10,0,2,6,13,10,8,No
41,Travel_Frequently,708,Human Resources,2,3,Other,1,Female,31,1,5,Manager,3,Divorced,14527,26318,5,No,21,3,3,2,4,1,2,25,10,2,1,No
32,Non-Travel,546,Research & Development,28,5,Other,4,Female,46,2,5,Human Resources,4,Single,13872,17451,4,No,19,4,3,2,10,6,1,31,8,12,4,No
55,Travel_Rarely,559,Research & Development,2,1,Medical,4,Female,81,1,1,Manufacturing Director,4,Single,15201,15257,6,No,18,3,2,0,33,3,4,28,9,5,4,No
25,Travel_Frequently,1067,Research & Development,13,3,Human Resources,3,Male,74,4,5,Sales Executive,2,Single,11218,7274,9,Yes,17,4,4,2,18,3,4,38,15,9,11,No
22,Travel_Rarely,571,Sales,9,5,Marketing,1,Male,66,4,4,Human Resources,1,Divorced,4713,20226,2,No,17,3,2,0,25,3,4,8,18,9,9,No
43,Travel_Frequently,469,Human Resources,16,3,Other,2,Male,71,3,4,Manufacturing Director,1,Divorced,18876,12866,1,No,11,3,2,2,25,3,4,13,9,7,3,No
35,Travel_Frequently,999,Sales,27,5,Medical,2,Female,73,3,1,Research Scientist,3,Divorced,8585,14368,3,No,15,4,1,3,16,1,4,16,3,10,11,No
23,Travel_Rarely,1022,Sales,5,5,Medical,2,Male,67,3,5,Sales Executive,4,Married,5122,21046,2,No,17,3,4,2,30,6,2,24,7,8,14,No
54,Travel_Rarely,236,Sales,23,1,Human Resources,1,Female,35,4,3,Laboratory Technician,4,Married,10892,10674,3,No,24,4,1,0,18,2,3,29,10,7,9,No
30,Travel_Frequently,466,Human Resources,28,2,Human Resources,2,Female,97,4,5,Sales Representative,1,Divorced,17838,22420,6,No,23,4,3,0,19,4,2,28,5,8,4,No
45,Travel_Rarely,1011,Sales,21,5,Human Resources,1,Female,80,4,4,Research Scientist,3,Single,18301,21023,4,Yes,12,3,3,2,22,4,3,28,3,3,12,No
22,Non-Travel,283,Sales,7,5,Marketing,3,Male,64,3,2,Human Resources,2,Single,5374,23910,3,No,16,4,2,2,24,4,2,17,4,9,3,No
30,Non-Travel,1410,Sales,13,1,Medical,3,Male,87,3,2,Research Scientist,2,Divorced,1489,17462,5,No,24,4,2,0,27,4,1,30,17,0,8,Yes
34,Travel_Rarely,571,Sales,20,2,Technical Degree,1,Male,86,3,3,Healthcare Representative,2,Single,1984,13503,6,Yes,12,3,1,1,36,1,4,18,2,6,2,No
57,Travel_Frequently,1498,Research & Development,24,4,Marketing,2,Female,35,3,5,Research Director,4,Single,18344,17624,4,Yes,13,3,1,1,11,2,3,16,6,10,10,No
49,Travel_Frequently,753,Sales,29,4,Life Sciences,1,Male,42,3,1,Research Director,3,Married,2782,16370,6,No,11,3,2,2,0,1,2,5,11,11,3,No
46,Travel_Rarely,848,Research & Development,27,2,Other,1,Male,88,3,5,Laboratory Technician,1,Single,15959,7368,2,No,13,4,4,3,1,2,3,11,2,9,8,No
20,Non-Travel,636,Sales,26,3,Human Resources,4,Female,59,4,3,Research Scientist,4,Single,15542,25527,6,Yes,17,3,2,2,9,1,4,37,16,3,11,No
57,Non-Travel,901,Human Resources,13,1,Medical,1,Female,31,2,3,Human Resources,4,Divorced,6983,14567,2,No,15,3,4,3,33,6,1,2,2,0,9,No
51,Travel_Frequently,1373,Research & Development,27,2,Other,4,Male,87,2,3,Laboratory Technician,2,Married,2869,24487,5,Yes,14,3,1,2,31,0,4,34,10,2,9,Yes
57,Non-Travel,1019,Research & Development,26,4,Marketing,3,Female,65,3,2,Research Director,3,Married,12496,5825,7,No,23,3,3,0,24,2,2,32,5,6,8,No
44,Non-Travel,609,Research & Development,7,5,Life Sciences,4,Male,74,2,5,Research Scientist,3,Single,7838,12391,5,No,22,4,3,2,9,4,2,28,10,10,9,No
30,Non-Travel,729,Research & Development,10,4,Marketing,1,Female,38,2,5,Laboratory Technician,2,Divorced,14550,11874,9,Yes,18,3,1,3,0,2,3,2,3,2,8,Yes
50,Travel_Rarely,1101,Human Resources,15,5,Marketing,3,Female,94,4,1,Sales Executive,2,Married,6702,24054,2,Yes,18,3,1,3,31,5,1,4,16,0,0,Yes
23,Travel_Frequently,1196,Sales,21,1,Technical Degree,4,Male,79,3,3,Manager,2,Married,14027,23180,4,No,11,3,3,2,36,3,1,13,0,6,15,No
41,Non-Travel,1405,Research & Development,27,5,Other,1,Female,61,3,3,Sales Representative,4,Single,12860,5608,8,No,19,3,4,2,11,2,2,35,11,7,13,No
36,Travel_Rarely,1015,Human Resources,6,2,Technical Degree,3,Female,72,2,4,Manufacturing Director,4,Married,7032,8878,7,Yes,24,3,1,1,17,5,3,27,2,14,12,No
33,Travel_Rarely,1483,Research & Development,5,5,Marketing,4,Female,83,3,4,Sales Executive,4,Divorced,2825,3018,5,No,19,4,4,2,29,3,4,31,15,4,5,No
57,Travel_Frequently,1133,Sales,23,3,Life Sciences,1,Male,76,3,2,Laboratory Technician,1,Divorced,12554,23733,8,No,12,3,4,2,12,5,4,17,2,5,13,No
